shortcode,media_id,creation_time (seconds wrt IG epoch),published_time (unix),published_time (utc),epoch_estimate (utc),is_multiple,count,is_video,vid_duration,off_by
ph2IYzP-aG,748117084017256000,89182506.09,1403402527,2014-06-22 2:02:07,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
pHube6v-aC,740764862489028000,88306052.98,1402526074,2014-06-11 22:34:34,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
pj7SwUv-RO,748702736656098000,89252321.32,1403472343,2014-06-22 21:25:43,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
pKfy3sP-SZ,741544923869734000,88399043.54,1402619065,2014-06-13 0:24:25,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ppJb83v-co,750172316138203000,89427508.85,1403647530,2014-06-24 22:05:30,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ppYL6iv-RR,750237184824436000,89435241.8,1403655263,2014-06-25 0:14:23,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
pt7NkVP-Y5,751517129949308000,89587823.15,1403807844,2014-06-26 18:37:24,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
-PTH3WP-RV,1121198935587680000,133657328.6,1447877350,2015-11-18 20:09:10,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
pw3_F-P-c0,752347366069102000,89686795,1403906816,2014-06-27 22:06:56,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
pW6YLTP-ak,745039536475597000,88815633.83,1403035655,2014-06-17 20:07:35,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
pW7RSVv-cR,745043461043906000,88816101.68,1403036123,2014-06-17 20:15:23,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
q12pw2v-Tg,771763275632207000,92001351.79,1406221373,2014-07-24 17:02:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
q2PhvqP-f_,771872675755715000,92014393.3,1406234415,2014-07-24 20:40:15,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qDBqoRv-Xw,757456489840371000,90295850.02,1404515871,2014-07-04 23:17:51,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
qDywtpP-SD,757672412199249000,90321589.97,1404541611,2014-07-05 6:26:51,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qE2muBv-Xd,757970792578279000,90357159.68,1404577181,2014-07-05 16:19:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qFbWqwv-fW,758132417281124000,90376426.85,1404596448,2014-07-05 21:40:48,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
qfQxWEP-Qt,765404221368428000,91243293.45,1405463315,2014-07-15 22:28:35,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qhWz5JP-ap,765993734704720000,91313568.91,1405533590,2014-07-16 17:59:50,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
qIK4CXv-X9,758904368513673000,90468450.61,1404688472,2014-07-06 23:14:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qIM8R_P-bm,758913456253430000,90469533.95,1404689555,2014-07-06 23:32:35,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qK1Vavv-bO,759654055457843000,90557820.26,1404777841,2014-07-08 0:04:01,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
qm6vabP-eB,767559131400759000,91500178.74,1405720200,2014-07-18 21:50:00,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
qntBpwv-Zt,767780287143733000,91526542.56,1405746564,2014-07-19 5:09:24,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qNTN4rv-UU,760348429195929000,90640596.06,1404860617,2014-07-08 23:03:37,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
qP34WBP-bx,761072626540996000,90726927.11,1404946948,2014-07-09 23:02:28,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
qqN8Sfv-SH,768488004053362000,91610908.99,1405830930,2014-07-20 4:35:30,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qRyy9bv-bI,761613216265529000,90791370.42,1405011392,2014-07-10 16:56:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qsC4YhP-dH,769002307084872000,91672218.69,1405892240,2014-07-20 21:37:20,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qsTkpzv-a1,769075718050015000,91680969.96,1405900991,2014-07-21 0:03:11,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qupeV-P-eG,769734991411145000,91759561.47,1405979583,2014-07-21 21:53:03,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
qxUvkCP-c9,770488240695142000,91849355.78,1406069377,2014-07-22 22:49:37,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
r3Ik5gv-fI,790137979652794000,94191787.2,1408411808,2014-08-19 1:30:08,2011-08-24 21:07:00,FALSE,None,TRUE,0,0
r3Pq1oP-aP,790169174126094000,94195505.87,1408415527,2014-08-19 2:32:07,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
r5OAynP-RM,790724836576978000,94261746,1408481767,2014-08-19 20:56:07,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
r5SYKbP-Yt,790744034879465000,94264034.61,1408484056,2014-08-19 21:34:16,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
r5TGaHv-Z6,790747212828109000,94264413.46,1408484435,2014-08-19 21:40:35,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
r7mOMBP-XP,791394260279617000,94341547.52,1408561569,2014-08-20 19:06:09,2011-08-24 21:07:01,FALSE,None,TRUE,0,1
rDclI4P-VO,775589258294453000,92457444.46,1406677466,2014-07-29 23:44:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
rF1ndZP-Tj,776262318878090000,92537679.54,1406757701,2014-07-30 22:01:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
r_FI_Rv-Yc,792374667372390000,94458421.16,1408678442,2014-08-22 3:34:02,2011-08-24 21:07:00,FALSE,None,TRUE,0,0
rglz-yv-dv,783792635000121000,93435363.17,1407655384,2014-08-10 7:23:04,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
rh7YKiv-cZ,784168955471194000,93480224.07,1407700245,2014-08-10 19:50:45,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
rHl87iP-WK,776756375559595000,92596575.68,1406816597,2014-07-31 14:23:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ri3qfwv-VS,784434097995900000,93511831.52,1407731853,2014-08-11 4:37:33,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
rJa_QMP-Qp,777271106619827000,92657936.41,1406877958,2014-08-01 7:25:58,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
rnlwwWP-cc,785762738168129000,93670217.77,1407890239,2014-08-13 0:37:19,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
rnpb85v-SO,785778900725655000,93672144.5,1407892166,2014-08-13 1:09:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
rnpl9tP-Sh,785779588784449000,93672226.52,1407892248,2014-08-13 1:10:48,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
rnpRW9P-R6,785778172787418000,93672057.72,1407892079,2014-08-13 1:07:59,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
